item_id,statement_guid,property_id,wikidata_value,meta_wikidata_value,external_value,external_url,type
Q3377219,Q3377219,P577,1999-01-01T00:00:00Z,,2006-09-13T00:00:00+00:00Z,https://openlibrary.org/works/OL31222519W,statement
Q3385854,Q3385854,P577,1930-01-01T00:00:00Z,,1932-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL1249815W,statement
Q339043,Q339043,P577,1850-01-01T00:00:00Z,,1800-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL5997489W,statement
Q3391635,Q3391635,P577,1953-01-01T00:00:00Z,,1952-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL60943W,statement
Q3393084,Q3393084,P577,1963-01-01T00:00:00Z,,1960-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL59735W,statement
Q3393169,Q3393169,P577,1967-10-18T00:00:00Z,,1972-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL14933473W,statement
Q3393169,Q3393169,P577,1968-03-28T00:00:00Z,,1972-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL14933473W,statement
Q3394235,Q3394235,P577,1893-01-01T00:00:00Z,,1933-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL267120W,statement
Q3398107,Q3398107,P577,1949-01-01T00:00:00Z,,1920-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL3916716W,statement
Q3400981,Q3400981,P577,1869-01-01T00:00:00Z,,1874-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL3686133W,statement
Q3410561,Q3410561,P577,1959-01-01T00:00:00Z,,1901-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL3086895W,statement
Q3412860,Q3412860,P577,1932-01-01T00:00:00Z,,1963-03-01T00:00:00+00:00Z,https://openlibrary.org/works/OL15046276W,statement
Q3420053,Q3420053,P577,1983-01-01T00:00:00Z,,2007-07-19T00:00:00+00:00Z,https://openlibrary.org/works/OL3500085W,statement
Q3424461,Q3424461,P577,1995-01-01T00:00:00Z,,1994-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL14858407W,statement
Q3427987,Q3427987,P577,1971-02-01T00:00:00Z,,1953-10-14T00:00:00+00:00Z,https://openlibrary.org/works/OL1719798W,statement
Q3428090,Q3428090,P577,1956-01-01T00:00:00Z,,1980-06-01T00:00:00+00:00Z,https://openlibrary.org/works/OL7923335W,statement
Q3431829,Q3431829,P577,2008-01-01T00:00:00Z,,2009-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL5730141W,statement
Q3443368,Q3443368,P577,1988-01-01T00:00:00Z,,1992-02-21T00:00:00+00:00Z,https://openlibrary.org/works/OL706822W,statement
Q3443368,Q3443368,P577,2010-01-01T00:00:00Z,,1992-02-21T00:00:00+00:00Z,https://openlibrary.org/works/OL706822W,statement
Q3454755,Q3454755,P577,1946-01-01T00:00:00Z,,1947-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL1161327W,statement
Q3472172,Q3472172,P577,2006-10-19T00:00:00Z,,2004-04-30T00:00:00+00:00Z,https://openlibrary.org/works/OL8317401W,statement
Q3479895,Q3479895,P577,2003-12-01T00:00:00Z,,2004-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL13156763W,statement
Q3480330,Q3480330,P577,1977-01-01T00:00:00Z,,1634-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL50564W,statement
Q3480727,Q3480727,P577,2007-08-22T00:00:00Z,,2009-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL15626306W,statement
Q3480742,Q3480742,P577,1875-01-01T00:00:00Z,,2011-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL176081W,statement
Q3484523,Q3484523,P577,1943-01-01T00:00:00Z,,1944-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL1185288W,statement
Q3486423,Q3486423,P577,1908-01-01T00:00:00Z,,1973-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL76350W,statement
Q3499298,Q3499298,P577,2009-05-04T00:00:00Z,,2010-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL15451618W,statement
Q3505526,Q3505526,P577,1988-01-01T00:00:00Z,,2003-05-02T00:00:00+00:00Z,https://openlibrary.org/works/OL3920249W,statement
Q3505526,Q3505526,P577,1990-01-01T00:00:00Z,,2003-05-02T00:00:00+00:00Z,https://openlibrary.org/works/OL3920249W,statement
Q3505526,Q3505526,P577,1993-01-01T00:00:00Z,,2003-05-02T00:00:00+00:00Z,https://openlibrary.org/works/OL3920249W,statement
Q3505526,Q3505526,P577,1994-01-01T00:00:00Z,,2003-05-02T00:00:00+00:00Z,https://openlibrary.org/works/OL3920249W,statement
Q3505526,Q3505526,P577,1996-01-01T00:00:00Z,,2003-05-02T00:00:00+00:00Z,https://openlibrary.org/works/OL3920249W,statement
Q3505526,Q3505526,P577,1998-01-01T00:00:00Z,,2003-05-02T00:00:00+00:00Z,https://openlibrary.org/works/OL3920249W,statement
Q3505526,Q3505526,P577,2011-01-01T00:00:00Z,,2003-05-02T00:00:00+00:00Z,https://openlibrary.org/works/OL3920249W,statement
Q3505526,Q3505526,P577,2012-01-01T00:00:00Z,,2003-05-02T00:00:00+00:00Z,https://openlibrary.org/works/OL3920249W,statement
Q3505526,Q3505526,P577,2016-01-01T00:00:00Z,,2003-05-02T00:00:00+00:00Z,https://openlibrary.org/works/OL3920249W,statement
Q3506574,Q3506574,P577,2002-01-01T00:00:00Z,,2000-11-08T00:00:00+00:00Z,https://openlibrary.org/works/OL65928W,statement
Q3506906,Q3506906,P577,1960-01-01T00:00:00Z,,1961-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL65921W,statement
Q3507349,Q3507349,P577,1876-01-01T00:00:00Z,,1952-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL2589918W,statement
Q3509122,Q3509122,P577,1946-01-01T00:00:00Z,,1947-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL1231698W,statement
Q3509122,Q3509122,P577,1951-01-01T00:00:00Z,,1947-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL1231698W,statement
Q3511286,Q3511286,P577,2004-01-01T00:00:00Z,,2004-04-11T00:00:00+00:00Z,https://openlibrary.org/works/OL5727118W,statement
Q3512941,Q3512941,P577,1824-01-01T00:00:00Z,,1924-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL811702W,statement
Q3514984,Q3514984,P577,2004-01-01T00:00:00Z,,2003-01-30T00:00:00+00:00Z,https://openlibrary.org/works/OL5845112W,statement
Q3515895,Q3515895,P577,1930-01-01T00:00:00Z,,1959-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL1418204W,statement
Q3520291,Q3520291,P577,2009-05-15T00:00:00Z,,2009-04-07T00:00:00+00:00Z,https://openlibrary.org/works/OL20796151W,statement
Q3521239,Q3521239,P577,1986-11-01T00:00:00Z,,1991-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL257785W,statement
Q3521397,Q3521397,P577,1984-01-01T00:00:00Z,,1983-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL510446W,statement
Q3521955,Q3521955,P577,2007-01-01T00:00:00Z,,2007-02-06T00:00:00+00:00Z,https://openlibrary.org/works/OL18759624W,statement
Q3523959,Q3523959,P577,1957-01-01T00:00:00Z,,1954-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL15686578W,statement
Q3532704,Q3532704,P577,1961-01-01T00:00:00Z,,1899-12-31T00:00:00+00:00Z,https://openlibrary.org/works/OL3126970W,statement
Q3534845,Q3534845,P577,1962-01-01T00:00:00Z,,1943-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL1346766W,statement
Q3539565,Q3539565,P577,1973-01-01T00:00:00Z,,1986-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL15154781W,statement
Q3548539,Q3548539,P577,1922-06-01T00:00:00Z,,2014-12-06T00:00:00+00:00Z,https://openlibrary.org/works/OL468539W,statement
Q3549420,Q3549420,P577,2008-01-01T00:00:00Z,,2009-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL15844757W,statement
Q3549420,Q3549420,P577,2008-01-01T00:00:00Z,,2015-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL20937136W,statement
Q3549420,Q3549420,P577,2008-01-01T00:00:00Z,,2008-10-02T00:00:00+00:00Z,https://openlibrary.org/works/OL22661762W,statement
Q3549420,Q3549420,P577,2008-01-01T00:00:00Z,,2010-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL24305402W,statement
Q3549420,Q3549420,P577,2008-01-01T00:00:00Z,,2008-04-18T00:00:00+00:00Z,https://openlibrary.org/works/OL24341905W,statement
Q3549420,Q3549420,P577,2008-01-01T00:00:00Z,,2009-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL79752W,statement
Q3549872,Q3549872,P577,1988-01-01T00:00:00Z,,1999-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL15932700W,statement
Q3553749,Q3553749,P577,1986-01-01T00:00:00Z,,1721-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL2497075W,statement
Q3557788,Q3557788,P577,2007-01-01T00:00:00Z,,2008-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL17726800W,statement
Q3571602,Q3571602,P577,1992-12-31T00:00:00Z,,1993-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL10438966W,statement
Q3592684,Q3592684,P577,2008-01-01T00:00:00Z,,2008-07-25T00:00:00+00:00Z,https://openlibrary.org/works/OL8718819W,statement
Q3598854,Q3598854,P577,2003-01-01T00:00:00Z,,2002-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL1916934W,statement
Q3599350,Q3599350,P577,2002-01-01T00:00:00Z,,2005-05-05T00:00:00+00:00Z,https://openlibrary.org/works/OL5840788W,statement
Q3602867,Q3602867,P577,1989-01-01T00:00:00Z,,2001-10-28T00:00:00+00:00Z,https://openlibrary.org/works/OL2005901W,statement
Q3602953,Q3602953,P577,1985-01-01T00:00:00Z,,1989-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL17791667W,statement
Q3602953,Q3602953,P577,1986-01-01T00:00:00Z,,1989-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL17791667W,statement
Q3603919,Q3603919,P577,2009-01-01T00:00:00Z,,2011-08-23T00:00:00+00:00Z,https://openlibrary.org/works/OL21559674W,statement
Q36097,Q36097,P577,1925-01-01T00:00:00Z,,1965-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL498463W,statement
Q3612368,Q3612368,P577,2007-01-01T00:00:00Z,,2008-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL16034910W,statement
Q3614238,Q3614238,P577,2004-03-04T00:00:00Z,,2008-09-02T00:00:00+00:00Z,https://openlibrary.org/works/OL14911452W,statement
Q3614238,Q3614238,P577,2005-01-01T00:00:00Z,,2008-09-02T00:00:00+00:00Z,https://openlibrary.org/works/OL14911452W,statement
Q3614424,Q3614424,P577,1974-01-01T00:00:00Z,,1968-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL2164990W,statement
Q3614534,Q3614534,P577,2003-01-01T00:00:00Z,,1999-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL15843891W,statement
Q3616580,Q3616580,P577,1786-01-01T00:00:00Z,,2007-04-12T00:00:00+00:00Z,https://openlibrary.org/works/OL8810594W,statement
Q3622714,Q3622714,P577,1978-01-01T00:00:00Z,,2007-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL20642150W,statement
Q3622755,Q3622755,P577,1993-01-01T00:00:00Z,,1992-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL2045814W,statement
Q3629379,Q3629379,P577,2008-01-01T00:00:00Z,,2008-07-01T00:00:00+00:00Z,https://openlibrary.org/works/OL2005866W,statement
Q36393,Q36393,P577,2023-01-20T00:00:00Z,,1963-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL345423W,statement
Q3649336,Q3649336,P577,1971-01-01T00:00:00Z,,1973-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL10614295W,statement
Q3661221,Q3661221,P577,1988-03-01T00:00:00Z,,1988-03-18T00:00:00+00:00Z,https://openlibrary.org/works/OL4987046W,statement
Q3661966,Q3661966,P577,2012-11-13T00:00:00Z,,2003-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL16797312W,statement
Q3666899,Q3666899,P577,1988-01-01T00:00:00Z,,1989-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL612497W,statement
Q3667381,Q3667381,P577,1978-01-01T00:00:00Z,,1977-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL931689W,statement
Q367732,Q367732,P577,1971-01-01T00:00:00Z,,2006-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL17782539W,statement
Q368432,Q368432,P577,1954-01-01T00:00:00Z,,1978-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL267807W,statement
Q3700163,Q3700163,P577,1995-01-01T00:00:00Z,,1986-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL1905374W,statement
Q3700769,Q3700769,P577,2012-01-01T00:00:00Z,,2008-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL9334405W,statement
Q3706795,Q3706795,P577,2002-01-01T00:00:00Z,,2003-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL6048764W,statement
Q3713490,Q3713490,P577,1953-01-01T00:00:00Z,,1987-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL9138211W,statement
Q3714112,Q3714112,P577,1995-01-01T00:00:00Z,,1994-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL14870924W,statement
Q3717127,Q3717127,P577,2001-01-01T00:00:00Z,,2000-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL2660606W,statement
Q371975,Q371975,P577,1968-01-01T00:00:00Z,,1846-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL893522W,statement
Q3727576,Q3727576,P577,2001-01-01T00:00:00Z,,2007-03-06T00:00:00+00:00Z,https://openlibrary.org/works/OL19088066W,statement
Q3735626,Q3735626,P577,1930-01-01T00:00:00Z,,1998-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL486610W,statement
Q374098,Q374098,P577,1957-10-10T00:00:00Z,,1936-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL731735W,statement
Q3746003,Q3746003,P577,2006-05-31T00:00:00Z,,2006-04-01T00:00:00+00:00Z,https://openlibrary.org/works/OL5842703W,statement
Q3747085,Q3747085,P577,1996-01-01T00:00:00Z,,1997-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL2646060W,statement
Q375090,Q375090,P577,1946-01-01T00:00:00Z,,1945-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL240566W,statement
Q3754658,Q3754658,P577,1993-01-01T00:00:00Z,,1989-12-31T00:00:00+00:00Z,https://openlibrary.org/works/OL14870990W,statement
Q3755272,Q3755272,P577,2005-01-01T00:00:00Z,,2004-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL14957697W,statement
Q3761739,Q3761739,P577,1999-04-01T00:00:00Z,,2003-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL18170082W,statement
Q3766392,Q3766392,P577,1926-10-14T00:00:00Z,,1925-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL476641W,statement
Q3772144,Q3772144,P577,1993-01-01T00:00:00Z,,1994-11-24T00:00:00+00:00Z,https://openlibrary.org/works/OL971265W,statement
Q3772163,Q3772163,P577,1960-01-01T00:00:00Z,,1967-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL1932396W,statement
Q3780348,Q3780348,P577,1999-01-01T00:00:00Z,,2001-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL2637595W,statement
Q3784704,Q3784704,P577,1957-01-01T00:00:00Z,,2011-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL17738740W,statement
Q3790543,Q3790543,P577,1998-08-01T00:00:00Z,,1999-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL13718958W,statement
Q3790719,Q3790719,P577,1995-11-01T00:00:00Z,,1996-09-24T00:00:00+00:00Z,https://openlibrary.org/works/OL15108307W,statement
Q3790772,Q3790772,P577,1856-01-01T00:00:00Z,,1987-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL15768980W,statement
Q3790921,Q3790921,P577,2003-01-01T00:00:00Z,,1987-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL121844W,statement
Q3791337,Q3791337,P577,2010-01-01T00:00:00Z,,2011-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL16148835W,statement
Q3791393,Q3791393,P577,1998-01-01T00:00:00Z,,2002-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL17324072W,statement
Q3792823,Q3792823,P577,1904-01-01T00:00:00Z,,1978-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL76473W,statement
Q3792899,Q3792899,P577,1979-01-01T00:00:00Z,,1981-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL15159937W,statement
Q3793247,Q3793247,P577,1996-01-01T00:00:00Z,,2002-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL133593W,statement
Q3793322,Q3793322,P577,1948-02-01T00:00:00Z,,1951-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL17737435W,statement
Q3793358,Q3793358,P577,1986-01-01T00:00:00Z,,1987-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL15696644W,statement
Q3793571,Q3793571,P577,1998-01-01T00:00:00Z,,2001-07-06T00:00:00+00:00Z,https://openlibrary.org/works/OL8454507W,statement
Q3793620,Q3793620,P577,1997-01-01T00:00:00Z,,1996-12-01T00:00:00+00:00Z,https://openlibrary.org/works/OL41255W,statement
Q3793750,Q3793750,P577,2008-01-01T00:00:00Z,,2007-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL3388104W,statement
Q3793774,Q3793774,P577,1991-01-01T00:00:00Z,,1990-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL4201255W,statement
Q3793803,Q3793803,P577,1948-01-01T00:00:00Z,,1965-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL135260W,statement
Q3794005,Q3794005,P577,1994-01-01T00:00:00Z,,1993-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL263298W,statement
Q3794095,Q3794095,P577,2003-01-01T00:00:00Z,,2010-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL17324515W,statement
Q3794095,Q3794095,P577,2003-01-01T00:00:00Z,,2006-08-01T00:00:00+00:00Z,https://openlibrary.org/works/OL19661337W,statement
Q3794247,Q3794247,P577,2003-01-01T00:00:00Z,,2006-07-25T00:00:00+00:00Z,https://openlibrary.org/works/OL133576W,statement
Q3795787,Q3795787,P577,1995-01-01T00:00:00Z,,1996-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL15411540W,statement
Q3797404,Q3797404,P577,1985-01-01T00:00:00Z,,1984-12-01T00:00:00+00:00Z,https://openlibrary.org/works/OL2172495W,statement
Q3798099,Q3798099,P577,1979-01-01T00:00:00Z,,1972-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL6808599W,statement
Q3798608,Q3798608,P577,2005-01-01T00:00:00Z,,2003-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL2731290W,statement
Q381756,Q381756,P577,1937-11-01T00:00:00Z,,1963-05-01T00:00:00+00:00Z,https://openlibrary.org/works/OL471724W,statement
Q38176440,Q38176440,P577,1922-01-01T00:00:00Z,,1910-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL16326569W,statement
Q3817883,Q3817883,P577,1972-01-01T00:00:00Z,,1970-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL2873221W,statement
Q3818060,Q3818060,P577,1982-01-01T00:00:00Z,,1962-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL716849W,statement
Q3818169,Q3818169,P577,1936-01-01T00:00:00Z,,2019-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL30017797W,statement
Q3818561,Q3818561,P577,1990-01-01T00:00:00Z,,1990-12-15T00:00:00+00:00Z,https://openlibrary.org/works/OL14955779W,statement
Q3818664,Q3818664,P577,2000-04-04T00:00:00Z,,1999-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL516675W,statement
Q3818940,Q3818940,P577,1970-01-01T00:00:00Z,,1900-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL2622106W,statement
Q3818983,Q3818983,P577,1984-01-01T00:00:00Z,,1987-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL15391141W,statement
Q3818983,Q3818983,P577,1984-01-01T00:00:00Z,,1986-05-01T00:00:00+00:00Z,https://openlibrary.org/works/OL548889W,statement
Q3819115,Q3819115,P577,2008-01-01T00:00:00Z,,2012-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL16521501W,statement
Q3819411,Q3819411,P577,1995-01-01T00:00:00Z,,1994-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL1855936W,statement
Q3819468,Q3819468,P577,1997-01-01T00:00:00Z,,1996-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL1811902W,statement
Q3819541,Q3819541,P577,1989-01-01T00:00:00Z,,2005-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL16947027W,statement
Q3819643,Q3819643,P577,1967-01-01T00:00:00Z,,1971-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL14937460W,statement
Q3819656,Q3819656,P577,1994-05-01T00:00:00Z,,1604-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL2008582W,statement
Q3820154,Q3820154,P577,2005-01-01T00:00:00Z,,2007-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL1930627W,statement
Q3820624,Q3820624,P577,2001-01-01T00:00:00Z,,2000-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL5730340W,statement
Q3820810,Q3820810,P577,2008-05-05T00:00:00Z,,2007-10-02T00:00:00+00:00Z,https://openlibrary.org/works/OL9960919W,statement
Q3821163,Q3821163,P577,1952-01-01T00:00:00Z,,1954-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL11033720W,statement
Q3821889,Q3821889,P577,1930-01-01T00:00:00Z,,1924-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL7762562W,statement
Q3822073,Q3822073,P577,2003-01-01T00:00:00Z,,2002-06-01T00:00:00+00:00Z,https://openlibrary.org/works/OL17496015W,statement
Q3822095,Q3822095,P577,1992-01-01T00:00:00Z,,1983-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL16496W,statement
Q3822556,Q3822556,P577,2000-01-01T00:00:00Z,,2005-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL133587W,statement
Q3822693,Q3822693,P577,2004-06-01T00:00:00Z,,1986-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL73438W,statement
Q3823072,Q3823072,P577,2006-01-01T00:00:00Z,,1684-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL167148W,statement
Q3823166,Q3823166,P577,2007-01-01T00:00:00Z,,2007-02-27T00:00:00+00:00Z,https://openlibrary.org/works/OL5848457W,statement
Q3823329,Q3823329,P577,1988-01-01T00:00:00Z,,1989-08-24T00:00:00+00:00Z,https://openlibrary.org/works/OL14870952W,statement
Q3824277,Q3824277,P577,2002-06-01T00:00:00Z,,2003-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL54785W,statement
Q3824545,Q3824545,P577,2003-11-17T00:00:00Z,,1634-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL167179W,statement
Q3824689,Q3824689,P577,1981-01-01T00:00:00Z,,2016-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL20044169W,statement
Q3824693,Q3824693,P577,1963-01-01T00:00:00Z,,1991-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL860032W,statement
Q3824721,Q3824721,P577,1922-01-01T00:00:00Z,,1923-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL1518005W,statement
Q3825051,Q3825051,P577,1996-01-01T00:00:00Z,,1997-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL2897786W,statement
Q3825071,Q3825071,P577,1997-01-01T00:00:00Z,,2003-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL133586W,statement
Q3825086,Q3825086,P577,1976-01-01T00:00:00Z,,1978-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL10477604W,statement
Q3828460,Q3828460,P577,2006-01-01T00:00:00Z,,2009-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL15013454W,statement
Q3828573,Q3828573,P577,1844-01-01T00:00:00Z,,2009-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL14868619W,statement
Q3828631,Q3828631,P577,2004-01-01T00:00:00Z,,2003-11-25T00:00:00+00:00Z,https://openlibrary.org/works/OL507399W,statement
Q3828680,Q3828680,P577,2005-01-01T00:00:00Z,,1947-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL167168W,statement
Q3829007,Q3829007,P577,2004-09-30T00:00:00Z,,2002-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL17011880W,statement
Q383191,Q383191,P577,2004-01-01T00:00:00Z,,2006-10-01T00:00:00+00:00Z,https://openlibrary.org/works/OL8571219W,statement
Q3832392,Q3832392,P577,1895-01-01T00:00:00Z,,1973-09-01T00:00:00+00:00Z,https://openlibrary.org/works/OL15437W,statement
Q3835783,Q3835783,P577,1942-01-01T00:00:00Z,,1945-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL804215W,statement
Q3835925,Q3835925,P577,1864-01-01T00:00:00Z,,2020-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL2895543W,statement
Q383835,Q383835,P577,1952-01-01T00:00:00Z,,1953-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL498787W,statement
Q3839002,Q3839002,P577,1954-01-01T00:00:00Z,,1957-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL46155W,statement
Q3840709,Q3840709,P577,1994-01-01T00:00:00Z,,1999-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL8388915W,statement
Q3843167,Q3843167,P577,1584-01-01T00:00:00Z,,1658-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL1095018W,statement
Q3843646,Q3843646,P577,2005-01-01T00:00:00Z,,2003-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL2235226W,statement
Q3844961,Q3844961,P577,2006-01-01T00:00:00Z,,2006-05-28T00:00:00+00:00Z,https://openlibrary.org/works/OL8845482W,statement
Q3850705,Q3850705,P577,1920-01-01T00:00:00Z,,2014-04-01T00:00:00+00:00Z,https://openlibrary.org/works/OL468404W,statement
Q3851262,Q3851262,P577,2005-01-01T00:00:00Z,,2005-10-03T00:00:00+00:00Z,https://openlibrary.org/works/OL2525611W,statement
Q3851596,Q3851596,P577,2000-01-01T00:00:00Z,,1752-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL167175W,statement
Q3853779,Q3853779,P577,1896-01-01T00:00:00Z,,1949-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL10979885W,statement
Q3853910,Q3853910,P577,2002-01-01T00:00:00Z,,2008-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL17402723W,statement
Q386401,Q386401,P577,1927-01-01T00:00:00Z,,1974-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL5292975W,statement
Q3868579,Q3868579,P577,1965-02-20T00:00:00Z,,1969-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL1845312W,statement
Q3868579,Q3868579,P577,1972-11-11T00:00:00Z,,1969-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL1845312W,statement
